selection_date,available_date,code,name,universe_rank,universe_selection_score
2026-07-21,2026-07-21,301278,快可电子,14,86.20217350571482
2026-07-21,2026-07-21,002478,常宝股份,15,86.00599587783398
2026-07-21,2026-07-21,688348,昱能科技,16,85.96739741427768
2026-07-21,2026-07-21,920191,瑞尔竞达,17,85.95821622634439
2026-07-21,2026-07-21,301327,华宝新能,18,85.91324714258947
2026-07-21,2026-07-21,603218,日月股份,19,85.89338579726439
2026-07-21,2026-07-21,002692,远程股份,20,85.84541877459249
2026-07-21,2026-07-21,002300,太阳电缆,21,85.80288551620761
2026-07-21,2026-07-21,688819,天能股份,22,85.78077571669478
2026-07-21,2026-07-21,301636,泽润新能,23,85.73711823121603
2026-07-21,2026-07-21,603628,清源股份,24,85.69908188120667
2026-07-21,2026-07-21,600103,青山纸业,25,85.1540191118606
2026-07-21,2026-07-21,300207,欣旺达,26,85.14689900693273
2026-07-21,2026-07-21,605056,咸亨国际,27,85.14371369683343
2026-07-21,2026-07-21,920159,农大科技,28,84.98369870713884
2026-07-21,2026-07-21,300051,琏升科技,29,84.91343451377179
2026-07-21,2026-07-21,605077,华康股份,30,84.82049840734494
2026-07-21,2026-07-21,000533,顺钠股份,31,84.77890200487167
2026-07-21,2026-07-21,300035,中科电气,32,84.7363687464868
2026-07-21,2026-07-21,605388,均瑶健康,33,84.66685403784899
2026-07-21,2026-07-21,601218,吉鑫科技,34,84.64942851789395
2026-07-21,2026-07-21,920106,林泰新材,35,84.61101742551996
2026-07-21,2026-07-21,920018,宏远股份,36,84.59434139029419
2026-07-21,2026-07-21,603352,至信股份,37,84.40003747423648
2026-07-21,2026-07-21,600328,中盐化工,38,84.36181375304479
2026-07-21,2026-07-21,301668,昊创瑞通,39,84.25707326213228
2026-07-21,2026-07-21,300788,中信出版,40,84.1753794266442
2026-07-21,2026-07-21,688032,禾迈股份,41,84.15027168821435
2026-07-21,2026-07-21,300798,锦鸡股份,42,84.13790519018175
2026-07-21,2026-07-21,603829,洛凯股份,43,84.10961214165262
2026-07-21,2026-07-21,000035,中国天楹,44,84.08993816750984
2026-07-21,2026-07-21,300389,艾比森,45,84.0753232152895
2026-07-21,2026-07-21,002339,积成电子,46,84.06483042908002
2026-07-21,2026-07-21,300490,华自科技,47,84.01854974704891
2026-07-21,2026-07-21,600590,泰豪科技,48,83.89432265317593
2026-07-21,2026-07-21,605162,新中港,49,83.88795203297732
2026-07-21,2026-07-21,603200,上海洗霸,50,83.74686153269627
2026-08-04,2026-08-04,605077,华康股份,1,87.06057764441111
2026-08-04,2026-08-04,603095,越剑智能,2,85.62115528882221
2026-08-04,2026-08-04,920191,瑞尔竞达,3,85.4349212303076
2026-08-04,2026-08-04,605365,立达信,4,85.28432108027006
2026-08-04,2026-08-04,301658,首航新能,5,85.09808702175545
2026-08-04,2026-08-04,600135,乐凯胶片,6,84.99343585896474
2026-08-04,2026-08-04,603409,汇通控股,7,84.61102775693925
2026-08-04,2026-08-04,000546,金圆股份,8,84.59471117779445
2026-08-04,2026-08-04,300905,宝丽迪,9,84.23818454613654
2026-08-04,2026-08-04,001234,泰慕士,10,84.16222805701426
2026-08-04,2026-08-04,301479,弘景光电,11,83.89834958739685
2026-08-04,2026-08-04,003027,同兴科技,12,83.89103525881471
2026-08-04,2026-08-04,301077,星华新材,13,83.88503375843962
2026-08-04,2026-08-04,600158,中体产业,14,83.82989497374345
2026-08-04,2026-08-04,603239,浙江仙通,15,83.81357839459864
2026-08-04,2026-08-04,601778,晶科科技,16,83.63634658664665
2026-08-04,2026-08-04,600208,衢州发展,17,83.62434358589648
2026-08-04,2026-08-04,300051,琏升科技,18,83.57464366091523
2026-08-04,2026-08-04,002395,双象股份,19,83.56170292573145
2026-08-04,2026-08-04,603381,永臻股份,20,83.52363090772694
2026-08-04,2026-08-04,603275,众辰科技,21,83.47149287321831
2026-08-04,2026-08-04,688063,派能科技,22,83.4394223555889
2026-08-04,2026-08-04,002217,ST合力泰,23,83.35221305326333
2026-08-04,2026-08-04,688707,振华新材,24,83.27981995498875
2026-08-04,2026-08-04,002685,华东重机,25,83.20630157539387
2026-08-04,2026-08-04,300393,中来股份,26,83.20348837209302
2026-08-04,2026-08-04,603076,乐惠国际,27,83.18173293323332
2026-08-04,2026-08-04,688051,佳华科技,28,83.14178544636161
2026-08-04,2026-08-04,688348,昱能科技,29,83.13709677419355
2026-08-04,2026-08-04,300982,苏文电能,30,83.06939234808704
2026-08-04,2026-08-04,301560,众捷股份,31,83.0682670667667
2026-08-04,2026-08-04,603248,锡华科技,32,83.04426106526634
2026-08-04,2026-08-04,001396,誉帆科技,33,83.00562640660165
2026-08-04,2026-08-04,002930,宏川智慧,34,82.91579144786198
2026-08-04,2026-08-04,603016,新宏泰,35,82.82370592648162
2026-08-04,2026-08-04,605222,起帆电缆,36,82.76669167291824
2026-08-04,2026-08-04,300916,朗特智能,37,82.64741185296324
2026-08-04,2026-08-04,002865,钧达股份,38,82.43735933983497
2026-08-04,2026-08-04,002565,顺灏股份,39,82.30813953488372
2026-08-04,2026-08-04,002418,康盛股份,40,82.23987246811703
2026-08-04,2026-08-04,301148,嘉戎技术,41,82.10071267816956
2026-08-04,2026-08-04,605099,共创草坪,42,82.08364591147789
2026-08-04,2026-08-04,920706,铁拓机械,43,82.08252063015755
2026-08-04,2026-08-04,920119,美德乐,44,81.97524381095273
2026-08-04,2026-08-04,603293,埃泰克,45,81.86721680420106
2026-08-04,2026-08-04,920505,九菱科技,46,81.86646661665417
2026-08-04,2026-08-04,600152,维科技术,47,81.86440360090025
2026-08-04,2026-08-04,603289,泰瑞机器,48,81.8632783195799
2026-08-04,2026-08-04,300087,ST荃银,49,81.82633158289573
2026-08-04,2026-08-04,002878,元隆雅图,50,81.79126031507879
2026-08-18,2026-08-18,605500,森林包装,1,86.3681647940075
2026-08-18,2026-08-18,605077,华康股份,2,86.13295880149813
2026-08-18,2026-08-18,001237,惠康科技,3,85.37640449438203
2026-08-18,2026-08-18,002442,龙星科技,4,85.01142322097378
2026-08-18,2026-08-18,301255,通力科技,5,84.99063670411986
2026-08-18,2026-08-18,002217,ST合力泰,6,84.91928838951313
2026-08-18,2026-08-18,001332,锡装股份,7,84.57134831460675
2026-08-18,2026-08-18,002334,英威腾,8,84.28951310861424
2026-08-18,2026-08-18,002183,怡 亚 通,9,84.2438202247191
2026-08-18,2026-08-18,002465,海格通信,10,84.18838951310863
2026-08-18,2026-08-18,600481,双良节能,11,84.06348314606743
2026-08-18,2026-08-18,000697,炼石航空,12,83.80168539325842
2026-08-18,2026-08-18,002034,旺能环境,13,83.78988764044945
2026-08-18,2026-08-18,002952,亚世光电,14,83.5932584269663
2026-08-18,2026-08-18,688737,中自科技,15,83.49700374531837
2026-08-18,2026-08-18,002449,国星光电,16,83.48277153558054
2026-08-18,2026-08-18,688707,振华新材,17,83.45187265917605
2026-08-18,2026-08-18,688360,德马科技,18,83.43033707865169
2026-08-18,2026-08-18,300881,盛德鑫泰,19,83.28913857677904
2026-08-18,2026-08-18,000591,太阳能,20,83.23614232209738
2026-08-18,2026-08-18,600416,湘电股份,21,83.17565543071161
2026-08-18,2026-08-18,300777,中简科技,22,83.04550561797754
2026-08-18,2026-08-18,001393,维通利,23,82.95262172284646
2026-08-18,2026-08-18,001316,润贝航科,24,82.92715355805244
2026-08-18,2026-08-18,600135,乐凯胶片,25,82.89569288389514
2026-08-18,2026-08-18,688047,龙芯中科,26,82.79644194756554
2026-08-18,2026-08-18,300473,德尔股份,27,82.74644194756556
2026-08-18,2026-08-18,603360,百傲化学,28,82.59475655430712
2026-08-18,2026-08-18,300128,锦富技术,29,82.53333333333335
2026-08-18,2026-08-18,603767,中马传动,30,82.51123595505618
2026-08-18,2026-08-18,600336,澳柯玛,31,82.40917602996255
2026-08-18,2026-08-18,688518,联赢激光,32,82.38951310861424
2026-08-18,2026-08-18,001335,信凯科技,33,82.3681647940075
2026-08-18,2026-08-18,688063,派能科技,34,82.33239700374531
2026-08-18,2026-08-18,603016,新宏泰,35,82.31460674157303
2026-08-18,2026-08-18,300286,安科瑞,36,82.30767790262172
2026-08-18,2026-08-18,688680,海优新材,37,82.30411985018728
2026-08-18,2026-08-18,300393,中来股份,38,82.27584269662923
2026-08-18,2026-08-18,600903,贵州燃气,39,82.23970037453185
2026-08-18,2026-08-18,002782,可立克,40,82.19157303370788
2026-08-18,2026-08-18,920028,新恒泰,41,82.17359550561798
2026-08-18,2026-08-18,002917,金奥博,42,82.16479400749066
2026-08-18,2026-08-18,002930,宏川智慧,43,82.16029962546818
2026-08-18,2026-08-18,002121,科陆电子,44,82.14288389513109
2026-08-18,2026-08-18,002865,钧达股份,45,82.09026217228465
2026-08-18,2026-08-18,600699,均胜电子,46,81.97940074906367
2026-08-18,2026-08-18,301325,曼恩斯特,47,81.92378277153558
2026-08-18,2026-08-18,688398,赛特新材,48,81.8114232209738
2026-08-18,2026-08-18,301513,尚水智能,49,81.80468164794009
2026-08-18,2026-08-18,603248,锡华科技,50,81.78501872659179
2026-09-01,2026-09-01,002608,江苏国信,1,87.76523364485983
2026-09-01,2026-09-01,600505,西昌电力,2,86.8414953271028
2026-09-01,2026-09-01,920128,胜业电气,3,86.59252336448598
2026-09-01,2026-09-01,002217,ST合力泰,4,86.31233644859813
2026-09-01,2026-09-01,002334,英威腾,5,86.1970093457944
2026-09-01,2026-09-01,001335,信凯科技,6,86.0951401869159
2026-09-01,2026-09-01,000966,长源电力,7,86.06411214953272
2026-09-01,2026-09-01,002613,北玻股份,8,86.00467289719627
2026-09-01,2026-09-01,300286,安科瑞,9,86.0018691588785
2026-09-01,2026-09-01,300296,利亚德,10,85.80224299065422
2026-09-01,2026-09-01,600207,安彩高科,11,85.79495327102804
2026-09-01,2026-09-01,603060,国检集团,12,85.70878504672898
2026-09-01,2026-09-01,920062,科润智控,13,85.4629906542056
2026-09-01,2026-09-01,603135,中重科技,14,85.35775700934582
2026-09-01,2026-09-01,920175,东方碳素,15,85.2403738317757
2026-09-01,2026-09-01,920152,昆工科技,16,85.04411214953271
2026-09-01,2026-09-01,600158,中体产业,17,84.9973831775701
2026-09-01,2026-09-01,002733,雄韬股份,18,84.99570093457946
2026-09-01,2026-09-01,688707,振华新材,19,84.97177570093459
2026-09-01,2026-09-01,920427,华维设计,20,84.96186915887851
2026-09-01,2026-09-01,600279,重庆港,21,84.82803738317757
2026-09-01,2026-09-01,603070,万控智造,22,84.80971962616822
2026-09-01,2026-09-01,920719,宁新新材,23,84.57196261682243
2026-09-01,2026-09-01,002527,新时达,24,84.53345794392526
2026-09-01,2026-09-01,002183,怡 亚 通,25,84.40803738317759
2026-09-01,2026-09-01,000151,中成股份,26,84.38598130841122
2026-09-01,2026-09-01,300651,金陵体育,27,84.34448598130841
2026-09-01,2026-09-01,603212,赛伍技术,28,84.29327102803738
2026-09-01,2026-09-01,600255,鑫科材料,29,84.17999999999999
2026-09-01,2026-09-01,002735,王子新材,30,84.15850467289722
2026-09-01,2026-09-01,603861,白云电器,31,84.10766355140188
2026-09-01,2026-09-01,001393,维通利,32,83.92056074766356
2026-09-01,2026-09-01,920158,长江能科,33,83.80934579439253
2026-09-01,2026-09-01,605088,冠盛股份,34,83.80859813084113
2026-09-01,2026-09-01,002531,天顺风能,35,83.80766355140187
2026-09-01,2026-09-01,920086,科马材料,36,83.80373831775701
2026-09-01,2026-09-01,300930,屹通新材,37,83.7917757009346
2026-09-01,2026-09-01,002962,五方光电,38,83.72205607476636
2026-09-01,2026-09-01,600382,广东明珠,39,83.62710280373832
2026-09-01,2026-09-01,920839,万通液压,40,83.55271028037383
2026-09-01,2026-09-01,300955,嘉亨家化,41,83.42878504672898
2026-09-01,2026-09-01,301302,华如科技,42,83.42710280373834
2026-09-01,2026-09-01,605580,恒盛能源,43,83.42205607476635
2026-09-01,2026-09-01,603586,金麒麟,44,83.4181308411215
2026-09-01,2026-09-01,301683,慧谷新材,45,83.41775700934579
2026-09-01,2026-09-01,300376,易事特,46,83.37607476635516
2026-09-01,2026-09-01,920028,新恒泰,47,83.36841121495327
2026-09-01,2026-09-01,001259,利仁科技,48,83.34299065420562
2026-09-01,2026-09-01,688737,中自科技,49,83.3381308411215
2026-09-01,2026-09-01,002465,海格通信,50,83.31383177570095
2026-09-15,2026-09-15,000050,深天马Ａ,1,86.76412455715085
2026-09-15,2026-09-15,600171,上海贝岭,2,86.1038597799739
2026-09-15,2026-09-15,600063,皖维高新,3,85.94816334141339
2026-09-15,2026-09-15,003022,联泓新科,4,85.756666045124
2026-09-15,2026-09-15,301683,慧谷新材,5,85.66884206600783
2026-09-15,2026-09-15,002079,苏州固锝,6,85.3278016035801
2026-09-15,2026-09-15,300286,安科瑞,7,85.24333395487601
2026-09-15,2026-09-15,920175,东方碳素,8,85.11616632481818
2026-09-15,2026-09-15,002733,雄韬股份,9,84.9518925974268
2026-09-15,2026-09-15,300861,美畅股份,10,84.55155696438561
2026-09-15,2026-09-15,603181,皇马科技,11,84.52768972589969
2026-09-15,2026-09-15,000682,东方电子,12,84.37255267574119
2026-09-15,2026-09-15,688190,云路股份,13,84.2739138541861
2026-09-15,2026-09-15,002709,天赐材料,14,84.26123438374044
2026-09-15,2026-09-15,688055,龙腾光电,15,84.13928771210145
2026-09-15,2026-09-15,603260,合盛硅业,16,84.1331344396793
2026-09-15,2026-09-15,688411,海博思创,17,84.06917769904905
2026-09-15,2026-09-15,301238,瑞泰新材,18,84.02386723848593
2026-09-15,2026-09-15,002426,胜利精密,19,83.96270743986575
2026-09-15,2026-09-15,000969,安泰科技,20,83.89185157561067
2026-09-15,2026-09-15,002051,中工国际,21,83.89017341040463
2026-09-15,2026-09-15,002806,华锋股份,22,83.81819876934551
2026-09-15,2026-09-15,301581,黄山谷捷,23,83.60041021816147
2026-09-15,2026-09-15,603026,石大胜华,24,83.55398098079435
2026-09-15,2026-09-15,002805,丰元股份,25,83.47659891851575
2026-09-15,2026-09-15,688027,国盾量子,26,83.43557710236809
2026-09-15,2026-09-15,301428,世纪恒通,27,83.39194480701101
2026-09-15,2026-09-15,603072,天和磁材,28,83.37758717135931
2026-09-15,2026-09-15,601179,中国西电,29,83.34010814842439
2026-09-15,2026-09-15,688187,时代电气,30,83.33581950400897
2026-09-15,2026-09-15,003025,思进智能,31,83.29554353906396
2026-09-15,2026-09-15,000600,建投能源,32,83.25321648331158
2026-09-15,2026-09-15,002049,紫光国微,33,83.24053701286596
2026-09-15,2026-09-15,002326,永太科技,34,83.11560693641619
2026-09-15,2026-09-15,603070,万控智造,35,83.07756852507924
2026-09-15,2026-09-15,920402,硅烷科技,36,83.05612530300206
2026-09-15,2026-09-15,300769,德方纳米,37,83.01156069364163
2026-09-15,2026-09-15,300166,东方国信,38,83.00596680962148
2026-09-15,2026-09-15,600111,北方稀土,39,82.98955808316242
2026-09-15,2026-09-15,300014,亿纬锂能,40,82.96848778668657
2026-09-15,2026-09-15,002217,ST合力泰,41,82.87357822114488
2026-09-15,2026-09-15,002057,中钢天源,42,82.84915159425695
2026-09-15,2026-09-15,603135,中重科技,43,82.72888308782397
2026-09-15,2026-09-15,300435,中泰股份,44,82.60861458139101
2026-09-15,2026-09-15,300066,三川智慧,45,82.6041394741749
2026-09-15,2026-09-15,300882,万胜智能,46,82.59630803654672
2026-09-15,2026-09-15,300222,科大智能,47,82.57915345888496
2026-09-15,2026-09-15,001335,信凯科技,48,82.56796569084469
2026-09-15,2026-09-15,000733,振华科技,49,82.51221331344398
2026-09-15,2026-09-15,688709,成都华微,50,82.4264404251352
